Time (sec), Theta_0, Theta_1, Theta_2, Theta_3, Theta_4, ThetaDes_0, ThetaDes_1, ThetaDes_2, ThetaDes_3, ThetaDes_4
5.074000, -0.008343, -0.008343, 0.423954, -0.919345, -0.970222, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.074000, -0.010109, -0.010109, 0.424042, -0.919255, -0.970384, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.074000, -0.008261, -0.008261, 0.424129, -0.919373, -0.970536, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.075000, -0.010043, -0.010043, 0.424217, -0.919283, -0.970696, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.075000, -0.008182, -0.008182, 0.424302, -0.919402, -0.970845, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.075000, -0.009929, -0.009929, 0.424389, -0.919313, -0.971002, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.075000, -0.008089, -0.008089, 0.424473, -0.919430, -0.971148, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.084000, -0.009852, -0.009852, 0.424558, -0.919340, -0.971302, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.084000, -0.007979, -0.007979, 0.424642, -0.919458, -0.971445, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.084000, -0.009690, -0.009690, 0.424725, -0.919369, -0.971596, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.084000, -0.007838, -0.007838, 0.424807, -0.919485, -0.971736, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.085000, -0.009563, -0.009563, 0.424890, -0.919396, -0.971885, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.085000, -0.007709, -0.007709, 0.424971, -0.919512, -0.972022, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.085000, -0.009413, -0.009413, 0.425052, -0.919423, -0.972167, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.085000, -0.007578, -0.007578, 0.425131, -0.919538, -0.972302, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.086000, -0.009295, -0.009295, 0.425211, -0.919449, -0.972444, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.086000, -0.007456, -0.007456, 0.425289, -0.919564, -0.972575, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.086000, -0.009151, -0.009151, 0.425367, -0.919476, -0.972714, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.086000, -0.007329, -0.007329, 0.425444, -0.919590, -0.972842, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.087000, -0.009036, -0.009036, 0.425521, -0.919501, -0.972978, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.087000, -0.007211, -0.007211, 0.425597, -0.919615, -0.973103, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.087000, -0.008895, -0.008895, 0.425672, -0.919527, -0.973236, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.087000, -0.007085, -0.007085, 0.425746, -0.919639, -0.973358, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.087000, -0.008781, -0.008781, 0.425821, -0.919551, -0.973487, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.088000, -0.006964, -0.006964, 0.425893, -0.919663, -0.973606, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.088000, -0.008635, -0.008635, 0.425966, -0.919576, -0.973732, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.088000, -0.006837, -0.006837, 0.426037, -0.919687, -0.973847, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.089000, -0.008522, -0.008522, 0.426109, -0.919599, -0.973970, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.089000, -0.006717, -0.006717, 0.426178, -0.919710, -0.974082, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.089000, -0.008375, -0.008375, 0.426248, -0.919623, -0.974201, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.089000, -0.006586, -0.006586, 0.426317, -0.919733, -0.974310, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.090000, -0.008259, -0.008259, 0.426385, -0.919644, -0.974426, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.090000, -0.006462, -0.006462, 0.426452, -0.919755, -0.974531, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.090000, -0.008108, -0.008108, 0.426519, -0.919667, -0.974643, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.090000, -0.006326, -0.006326, 0.426584, -0.919776, -0.974745, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.091000, -0.007987, -0.007987, 0.426650, -0.919688, -0.974854, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.091000, -0.006197, -0.006197, 0.426714, -0.919797, -0.974952, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.091000, -0.007831, -0.007831, 0.426778, -0.919710, -0.975058, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.091000, -0.006055, -0.006055, 0.426840, -0.919818, -0.975153, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.092000, -0.007704, -0.007704, 0.426903, -0.919730, -0.975255, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.092000, -0.005921, -0.005921, 0.426964, -0.919838, -0.975346, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.092000, -0.007543, -0.007543, 0.427025, -0.919750, -0.975445, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.092000, -0.005773, -0.005773, 0.427085, -0.919857, -0.975533, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.092000, -0.007411, -0.007411, 0.427144, -0.919769, -0.975628, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.093000, -0.005628, -0.005628, 0.427202, -0.919876, -0.975712, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.093000, -0.007238, -0.007238, 0.427260, -0.919789, -0.975804, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.093000, -0.005475, -0.005475, 0.427317, -0.919894, -0.975885, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.093000, -0.007104, -0.007104, 0.427374, -0.919806, -0.975973, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.094000, -0.005325, -0.005325, 0.427429, -0.919912, -0.976050, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.094000, -0.006922, -0.006922, 0.427484, -0.919824, -0.976135, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.094000, -0.005166, -0.005166, 0.427537, -0.919929, -0.976208, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.094000, -0.006788, -0.006788, 0.427591, -0.919840, -0.976289, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.095000, -0.005012, -0.005012, 0.427643, -0.919945, -0.976359, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.095000, -0.006598, -0.006598, 0.427695, -0.919858, -0.976437, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.095000, -0.004849, -0.004849, 0.427745, -0.919961, -0.976504, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.095000, -0.006464, -0.006464, 0.427796, -0.919872, -0.976577, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.095000, -0.004691, -0.004691, 0.427845, -0.919976, -0.976640, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.096000, -0.006261, -0.006261, 0.427894, -0.919889, -0.976711, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.096000, -0.004518, -0.004518, 0.427942, -0.919991, -0.976770, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.096000, -0.006129, -0.006129, 0.427989, -0.919902, -0.976837, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.099000, -0.004359, -0.004359, 0.428035, -0.920005, -0.976892, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.099000, -0.005937, -0.005937, 0.428081, -0.919917, -0.976956, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.099000, -0.004216, -0.004216, 0.428126, -0.920018, -0.977008, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.099000, -0.005837, -0.005837, 0.428170, -0.919928, -0.977068, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.100000, -0.004079, -0.004079, 0.428213, -0.920031, -0.977116, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.100000, -0.005642, -0.005642, 0.428256, -0.919943, -0.977172, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.100000, -0.003924, -0.003924, 0.428298, -0.920043, -0.977218, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.100000, -0.005540, -0.005540, 0.428339, -0.919952, -0.977270, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.100000, -0.003781, -0.003781, 0.428379, -0.920054, -0.977311, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.101000, -0.005323, -0.005323, 0.428419, -0.919966, -0.977360, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.101000, -0.003612, -0.003612, 0.428458, -0.920065, -0.977398, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.101000, -0.005224, -0.005224, 0.428497, -0.919974, -0.977443, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.101000, -0.003466, -0.003466, 0.428534, -0.920075, -0.977477, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.102000, -0.004995, -0.004995, 0.428571, -0.919986, -0.977519, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.102000, -0.003291, -0.003291, 0.428606, -0.920084, -0.977550, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.102000, -0.004901, -0.004901, 0.428642, -0.919993, -0.977588, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.102000, -0.003144, -0.003144, 0.428676, -0.920093, -0.977614, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.103000, -0.004662, -0.004662, 0.428710, -0.920004, -0.977649, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.103000, -0.002964, -0.002964, 0.428743, -0.920101, -0.977672, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.103000, -0.004575, -0.004575, 0.428775, -0.920009, -0.977703, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.103000, -0.002822, -0.002822, 0.428807, -0.920109, -0.977723, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.103000, -0.004329, -0.004329, 0.428838, -0.920020, -0.977750, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.104000, -0.002631, -0.002631, 0.428867, -0.920116, -0.977766, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.104000, -0.004241, -0.004241, 0.428897, -0.920023, -0.977790, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.104000, -0.002522, -0.002522, 0.428925, -0.920122, -0.977802, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.104000, -0.004020, -0.004020, 0.428954, -0.920032, -0.977822, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.105000, -0.002357, -0.002357, 0.428981, -0.920127, -0.977832, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.105000, -0.003965, -0.003965, 0.429008, -0.920034, -0.977848, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.105000, -0.002275, -0.002275, 0.429033, -0.920133, -0.977854, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.105000, -0.003763, -0.003763, 0.429059, -0.920042, -0.977867, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.106000, -0.002131, -0.002131, 0.429083, -0.920137, -0.977869, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.106000, -0.003734, -0.003734, 0.429108, -0.920043, -0.977879, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.106000, -0.002072, -0.002072, 0.429131, -0.920140, -0.977878, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.106000, -0.003545, -0.003545, 0.429154, -0.920050, -0.977884, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.112000, -0.001942, -0.001942, 0.429176, -0.920143, -0.977880, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.112000, -0.003607, -0.003607, 0.429198, -0.920049, -0.977884, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.112000, -0.002052, -0.002052, 0.429218, -0.920146, -0.977876, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.112000, -0.003580, -0.003580, 0.429239, -0.920054, -0.977877, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.113000, -0.002048, -0.002048, 0.429258, -0.920147, -0.977867, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.113000, -0.003680, -0.003680, 0.429277, -0.920052, -0.977864, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.113000, -0.002105, -0.002105, 0.429296, -0.920148, -0.977850, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.113000, -0.003600, -0.003600, 0.429314, -0.920056, -0.977844, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.114000, -0.002070, -0.002070, 0.429331, -0.920149, -0.977827, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.114000, -0.003678, -0.003678, 0.429349, -0.920052, -0.977817, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.114000, -0.002110, -0.002110, 0.429365, -0.920149, -0.977797, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.114000, -0.003576, -0.003576, 0.429381, -0.920056, -0.977784, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.114000, -0.002056, -0.002056, 0.429397, -0.920148, -0.977761, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.115000, -0.003627, -0.003627, 0.429412, -0.920051, -0.977745, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.115000, -0.002074, -0.002074, 0.429426, -0.920146, -0.977718, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.115000, -0.003511, -0.003511, 0.429440, -0.920053, -0.977699, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.115000, -0.002006, -0.002006, 0.429453, -0.920144, -0.977670, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.116000, -0.003556, -0.003556, 0.429466, -0.920046, -0.977647, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.116000, -0.001981, -0.001981, 0.429478, -0.920142, -0.977615, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.125000, -0.003390, -0.003390, 0.429490, -0.920048, -0.977589, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.125000, -0.002096, -0.002096, 0.429501, -0.920137, -0.977555, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.125000, -0.003834, -0.003834, 0.429511, -0.920037, -0.977527, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.125000, -0.002370, -0.002370, 0.429520, -0.920133, -0.977489, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.126000, -0.003865, -0.003865, 0.429529, -0.920039, -0.977458, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.126000, -0.002500, -0.002500, 0.429538, -0.920128, -0.977418, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.126000, -0.004182, -0.004182, 0.429546, -0.920027, -0.977384, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.126000, -0.002653, -0.002653, 0.429553, -0.920123, -0.977339, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.127000, -0.004082, -0.004082, 0.429561, -0.920029, -0.977302, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.127000, -0.002676, -0.002676, 0.429567, -0.920117, -0.977255, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.127000, -0.004325, -0.004325, 0.429574, -0.920015, -0.977214, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.127000, -0.002744, -0.002744, 0.429579, -0.920112, -0.977163, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.127000, -0.004142, -0.004142, 0.429585, -0.920017, -0.977120, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.128000, -0.002672, -0.002672, 0.429589, -0.920105, -0.977066, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.128000, -0.004300, -0.004300, 0.429594, -0.920001, -0.977019, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.128000, -0.002676, -0.002676, 0.429597, -0.920097, -0.976962, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.129000, -0.004069, -0.004069, 0.429600, -0.920002, -0.976912, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.129000, -0.002595, -0.002595, 0.429603, -0.920089, -0.976853, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.129000, -0.004209, -0.004209, 0.429605, -0.919985, -0.976800, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.130000, -0.002554, -0.002554, 0.429607, -0.920081, -0.976737, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.130000, -0.003997, -0.003997, 0.429608, -0.919984, -0.976682, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.130000, -0.002473, -0.002473, 0.429608, -0.920071, -0.976617, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.130000, -0.004089, -0.004089, 0.429609, -0.919966, -0.976559, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.130000, -0.002390, -0.002390, 0.429608, -0.920062, -0.976490, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.131000, -0.003781, -0.003781, 0.429607, -0.919964, -0.976429, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.131000, -0.002237, -0.002237, 0.429606, -0.920051, -0.976359, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.131000, -0.003857, -0.003857, 0.429604, -0.919945, -0.976295, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.131000, -0.002139, -0.002139, 0.429602, -0.920040, -0.976221, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.132000, -0.003551, -0.003551, 0.429599, -0.919941, -0.976155, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.132000, -0.001974, -0.001974, 0.429596, -0.920028, -0.976079, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.132000, -0.003610, -0.003610, 0.429592, -0.919921, -0.976011, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.132000, -0.001862, -0.001862, 0.429588, -0.920016, -0.975932, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.133000, -0.003270, -0.003270, 0.429583, -0.919917, -0.975861, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.133000, -0.001683, -0.001683, 0.429578, -0.920003, -0.975780, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.133000, -0.003324, -0.003324, 0.429573, -0.919895, -0.975707, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.133000, -0.001565, -0.001565, 0.429566, -0.919991, -0.975623, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.134000, -0.002996, -0.002996, 0.429560, -0.919890, -0.975548, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.134000, -0.001383, -0.001383, 0.429553, -0.919977, -0.975462, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.134000, -0.003042, -0.003042, 0.429546, -0.919867, -0.975385, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.134000, -0.001258, -0.001258, 0.429538, -0.919963, -0.975296, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.134000, -0.002688, -0.002688, 0.429531, -0.919862, -0.975216, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.135000, -0.001031, -0.001031, 0.429522, -0.919949, -0.975126, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.135000, -0.002711, -0.002711, 0.429514, -0.919838, -0.975044, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.135000, -0.000918, -0.000918, 0.429504, -0.919934, -0.974951, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.135000, -0.002367, -0.002367, 0.429495, -0.919831, -0.974867, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.136000, -0.000692, -0.000692, 0.429484, -0.919919, -0.974773, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.136000, -0.002392, -0.002392, 0.429475, -0.919807, -0.974686, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.136000, -0.000582, -0.000582, 0.429463, -0.919903, -0.974589, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.136000, -0.002017, -0.002017, 0.429453, -0.919800, -0.974501, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.138000, -0.000336, -0.000336, 0.429441, -0.919887, -0.974403, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.139000, -0.002090, -0.002090, 0.429429, -0.919774, -0.974313, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.139000, -0.000344, -0.000344, 0.429417, -0.919870, -0.974212, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.139000, -0.001846, -0.001846, 0.429404, -0.919766, -0.974121, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.139000, -0.000207, -0.000207, 0.429391, -0.919853, -0.974019, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.140000, -0.001928, -0.001928, 0.429378, -0.919740, -0.973925, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.140000, -0.000155, -0.000155, 0.429364, -0.919836, -0.973821, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.140000, -0.001642, -0.001642, 0.429350, -0.919731, -0.973726, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.140000, 0.000016, 0.000016, 0.429335, -0.919819, -0.973620, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.141000, -0.001702, -0.001702, 0.429321, -0.919705, -0.973523, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.141000, 0.000085, 0.000085, 0.429306, -0.919801, -0.973414, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.141000, -0.001396, -0.001396, 0.429291, -0.919695, -0.973316, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.141000, 0.000279, 0.000279, 0.429275, -0.919783, -0.973206, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.141000, -0.001439, -0.001439, 0.429260, -0.919668, -0.973106, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.142000, 0.000406, 0.000406, 0.429244, -0.919765, -0.972994, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.142000, -0.001064, -0.001064, 0.429228, -0.919658, -0.972892, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.142000, 0.000616, 0.000616, 0.429211, -0.919746, -0.972779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.142000, -0.001096, -0.001096, 0.429195, -0.919630, -0.972676, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.143000, 0.000753, 0.000753, 0.429177, -0.919727, -0.972561, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.143000, -0.000730, -0.000730, 0.429160, -0.919619, -0.972456, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.143000, 0.000966, 0.000966, 0.429142, -0.919708, -0.972341, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.143000, -0.000755, -0.000755, 0.429125, -0.919591, -0.972234, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.144000, 0.001110, 0.001110, 0.429107, -0.919688, -0.972117, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.144000, -0.000362, -0.000362, 0.429089, -0.919580, -0.972009, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.144000, 0.001331, 0.001331, 0.429070, -0.919668, -0.971892, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.144000, -0.000388, -0.000388, 0.429051, -0.919551, -0.971783, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.144000, 0.001470, 0.001470, 0.429032, -0.919649, -0.971663, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.145000, 0.000013, 0.000013, 0.429014, -0.919538, -0.971553, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.145000, 0.001712, 0.001712, 0.428994, -0.919628, -0.971433, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5.145000, -0.000025, -0.000025, 0.428975, -0.919509, -0.971322, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
